Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
34608,181862,207390,NA,121999.9,NA,NA,NA,NA,105848.764150943,NA,108332.916666667,85000,NA,82499.75,NA,189197.966137176,NA,335294,NA,144999.75,95999.4,NA,210227,178332.416666667,NA,206925.869314372,155713.5,NA,130105.58412591,121000,NA,129642,170263,247856,95416,157890.119262296,317778,221587.826935693,248580,230085,NA,92499.75,143845.961538462,196666,110556,NA,NA,98332.5,NA,213617,NA,NA,,143510,192448.611569241,NA,NA,NA,NA,235309.776237149,NA
34639,180907,203550,NA,111249.4375,NA,NA,NA,NA,100000,NA,111578.368421053,82692,NA,106666.333333333,NA,188980.337033964,NA,352777,NA,117499.125,100000,NA,190000,176665.833333333,NA,207001.944059646,155624.21875,NA,131496.988705141,122000,NA,129680,169930,252419,104500,165551.356252529,333051,241203.271024417,245330,229032,NA,80000,151332.766666667,198444,105428,NA,NA,93333,NA,204234,NA,NA,,142440,199013.128089491,NA,NA,NA,NA,237355.015487897,NA
34669,177421,208654,NA,121818.090909091,NA,NA,NA,NA,99463.3392857143,NA,109285.25,85576,NA,100000,NA,195359.252155714,NA,351041,NA,131999.4,97856.3571428571,NA,238750,183999.8,NA,215704.910289093,162727.136363636,NA,129609.199056388,122000,NA,127655,171311,261734,107083,164904.192326319,322727,169939.101431392,249540,239953,NA,74999.5,157057.970588235,193958,106744,NA,NA,90000,NA,200647,NA,NA,,140160,187202.412105743,NA,NA,NA,NA,235090.137352473,NA
34700,177200,194528,NA,109999.5,NA,NA,NA,NA,95624.4375,NA,118460.615384615,95000,NA,76666,NA,186714.279600764,NA,340384,NA,123333.166666667,90000,NA,214583,173999.3,NA,194867.797363818,168234.882352941,NA,131986.671144594,119750,NA,127287,170571,261666,115000,167228.325988177,295212,249084.703375977,238994,225962,NA,68332.5,154999.25,204268,106666,NA,NA,98999.1,NA,196666,NA,NA,,139190,183853.479751728,NA,NA,NA,NA,229679.627237993,100500
34731,172974,199258,NA,123333.166666667,NA,NA,NA,NA,91071.3214285714,NA,112940.529411765,90333,NA,81999.8,NA,169599.698279345,NA,334091,NA,143999.8,101666.583333333,NA,230000,183999.8,NA,193071.929923179,157142,NA,124779.780665679,120000,NA,122112,173158,257692,107499,156265.976716271,299305,251784.581574803,255000,223683,NA,67499.25,141818.090909091,190769,107856,NA,NA,97499.25,NA,192273,NA,NA,,135710,181442.753199155,NA,NA,NA,NA,233704.347573881,95000
34759,175274,198888,NA,123333.166666667,NA,NA,NA,NA,98845.2692307692,NA,122352.823529412,83500,NA,111999.4,NA,163146.721612052,NA,325641,NA,114443.722222222,86999.3,NA,215908,176665.833333333,NA,207614.821213609,163749.8125,NA,120318.914145662,120000,NA,119210,172454,259375,96841,166539.992017909,326966,227044.642871867,246539,235000,NA,87499.25,141538.384615385,198157,105714,NA,NA,88332.5,NA,193541,NA,NA,,137120,179943.776765439,NA,NA,NA,NA,233840.944532247,98500
34790,176768,204610,NA,121999.9,NA,NA,NA,NA,100454.522727273,NA,107332.966666667,83182,NA,94999.5,NA,165889.414013056,NA,339473,NA,140000,92499.75,NA,210714,186666.333333333,NA,200782.125841887,151537.884615385,NA,126465.413141992,116775,NA,125321,167845,264796,109444,164415.381274012,310526,230358.570561754,248205,239655,NA,90000,142727.136363636,197499,106515,NA,NA,88499.15,NA,199614,NA,NA,,139600,183515.746478895,NA,NA,NA,NA,235155.832517464,95000
34820,176448,209335,NA,106428.25,NA,NA,NA,NA,95868.9782608696,NA,104615.153846154,83788,NA,98332.5,NA,156469.349283808,NA,341176,NA,129999.5,90000,NA,204412,189999.5,NA,209992.943994111,165908.795454545,NA,119391.079510155,115000,NA,122566,167083,255102,101111,174974.620888346,317033,213331.486132171,248926,235606,NA,92499.75,148823.088235294,195365,107316,NA,NA,87856.3571428571,NA,193965,NA,NA,,140260,180955.623296081,NA,NA,NA,NA,238437.141134988,93750
34851,180649,214090,NA,108571,NA,NA,NA,NA,103333.166666667,NA,119472.710526316,92500,NA,107777.388888889,NA,172654.553654525,NA,345967,NA,127999.6,94285.2857142857,NA,203947,188888.444444444,NA,210229.124191152,173332.666666667,NA,123741.384518826,119990,NA,123474,174523,277403,101923,168185.307675321,315487,205560.656042773,268037,235625,NA,84999.5,146666.333333333,196111,114838,NA,NA,90000,NA,205424,NA,NA,,141630,186685.461904991,NA,NA,NA,NA,249347.2368874,93000
34881,180253,212316,NA,116922.230769231,NA,NA,NA,NA,102727.136363636,NA,112142.25,88199,NA,90000,NA,180077.0649357,NA,356122,NA,151999.4,96874.3125,NA,210000,196665.833333333,NA,207634.034187635,169654.689655172,NA,125336.006032866,121000,NA,126603,175438,268055,108333,159511.952277767,338709,216706.91682195,256457,243548,NA,94999.5,136874.15625,194687,112954,NA,NA,96153.2307692308,NA,202521,NA,NA,,138570,182658.330951925,NA,NA,NA,NA,246980.960004618,94450
34912,182467,211904,NA,113528.735294118,NA,NA,NA,NA,103962.066037736,NA,114399.28,92173,NA,101428.5,NA,178717.097157514,NA,368548,NA,142857,103571.25,NA,217592,177499.125,NA,205658.154248838,167499.625,NA,124717.274815908,122000,NA,122569,174342,269186,105357,178820.07848835,329213,237063.82243137,265624,253205,NA,93333,142499.875,196599,109285,NA,NA,87186.78125,NA,203214,NA,NA,,136820,180108.673495536,NA,NA,NA,NA,250108.441618136,96000
34943,180529,210893,NA,118887.944444444,NA,NA,NA,NA,94374.5625,NA,118259.956521739,88213,NA,103333.166666667,NA,186900.515841832,NA,350000,NA,118749.0625,96874.3125,NA,222115,200000,NA,207354.914730568,163333.166666667,NA,122114.104459584,120000,NA,118898,172237,267222,100556,177126.994187228,330107,230432.034841701,261363,233721,NA,109999.5,142999.85,197999,106738,NA,NA,96666,NA,195423,NA,NA,,138540,172603.612158033,NA,NA,NA,NA,242042.891322733,94000
34973,175861,207414,NA,118076.019230769,NA,NA,NA,NA,97856.3571428571,NA,114999.25,87031,NA,108332.916666667,NA,162524.816194495,NA,333673,NA,130908.545454545,96922.3846153846,NA,200000,177856.25,NA,202791.437719308,155199.24,NA,122878.939484386,120000,NA,122836,169230,245634,107499,155261.101268149,320536,227918.786148436,254167,229348,NA,93333,143333.166666667,196922,110833,NA,NA,100000,NA,200000,NA,NA,,132170,169335.110572713,NA,NA,NA,NA,239131.656493655,89000
35004,176203,206743,NA,114614.653846154,NA,NA,NA,NA,96249.375,NA,126841.763157895,91364,NA,100000,NA,159523.598758936,NA,325000,NA,121111.055555556,84285.2857142857,NA,198999,174999.25,NA,204002.776601602,160000,NA,125908.75861059,119000,NA,120603,175818,267262,106499,164823.271245115,314674,181841.673980521,261718,228571,NA,92499.75,138180.909090909,184883,110566,NA,NA,95768.6538461538,NA,210970,NA,NA,,136650,173619.97801801,NA,NA,NA,NA,242628.087489837,91500
35034,175372,204362,NA,122222.111111111,NA,NA,NA,NA,94090.5,NA,107499.625,85869,NA,103999.8,NA,178185.713927636,NA,353658,NA,147499.625,91428.4285714286,NA,197499,198332.416666667,NA,207966.752563759,161052.578947368,NA,120613.458265514,115000,NA,115688,167214,256522,97142,164037.331576017,301075,204425.186148743,253080,228773,NA,64999.5,136665.833333333,193750,113770,NA,NA,NA,NA,195892,NA,NA,,133660,173505.048290758,NA,NA,NA,NA,230719.018684983,89900
35065,174859,201739,NA,114209.815789474,NA,NA,NA,NA,92954.25,NA,103999.8,86388,NA,94999.5,NA,175746.209385977,NA,333333,NA,123333.166666667,89090,NA,212500,184999.75,NA,198007.414232275,156189.666666667,NA,123441.082210262,111950,NA,116395,174750,270833,100833,177085.578480044,322656,245763.630678405,254942,244999,NA,68749.125,143749.8125,189564,123333,NA,NA,NA,NA,208908,NA,NA,,135204,171100.360470438,NA,NA,NA,NA,234299.527191629,87500
35096,170860,205250,NA,114209.815789474,NA,NA,NA,NA,93823.1470588235,NA,112499.375,86458,NA,82999.7,NA,163157.945172738,NA,340322,NA,123333.166666667,100000,NA,223749,169999.5,NA,202137.816154948,165555.277777778,NA,114366.729437037,111000,NA,118823,174215,263281,100714,150504.632598372,300000,231068.506277447,248676,243152,NA,123333.166666667,141499.925,201219,112161,NA,NA,NA,NA,200240,NA,NA,,134760,171887.725952688,NA,NA,NA,NA,236322.522048426,91000
35125,175975,208046,NA,118234.382352941,NA,NA,NA,NA,96070.8214285714,NA,110999.45,93823,NA,109999.5,NA,161760.269718786,NA,361538,NA,118999.05,85384.0769230769,NA,212500,180000,NA,200986.511219456,157915.770833333,NA,114995.601453101,117000,NA,116808,172676,266279,95909,164792.27270598,323762,211290.055008185,268156,241304,NA,90000,137499.125,198386,115370,NA,NA,NA,NA,201380,NA,NA,,133760,169825.153923891,NA,NA,NA,NA,243035.829467073,90000
35156,178536,210130,NA,111363.068181818,NA,NA,NA,NA,96943.75,NA,105333.066666667,90455,NA,90000,NA,162024.890057251,NA,368749,NA,133999.3,88499.15,NA,218749,171537.884615385,NA,210447.120653151,167499.625,NA,117551.215700408,117000,NA,119632,170061,284848,94500,167884.947136926,329060,205813.049775731,266319,222760,NA,104999.75,137618.166666667,184528,113871,NA,NA,NA,NA,208639,NA,NA,,134980,173484.804191587,NA,NA,NA,NA,242764.364542579,89999
35186,179095,213709,NA,115861.275862069,NA,NA,NA,NA,92257.8387096774,NA,109473.210526316,91250,NA,102857,NA,154312.788404989,NA,376414,NA,144999.75,97499.25,NA,225000,175293.352941176,NA,216545.723813128,163043.326086957,NA,118499.797401409,118000,NA,115144,172048,281122,97727,169063.587730195,333620,238717.23587309,275814,238793,NA,91666.5,134192.838709677,190000,120000,NA,NA,NA,NA,217974,NA,NA,,135710,171022.484545927,NA,NA,NA,NA,253801.31056667,89900
35217,181191,213414,NA,118749.0625,NA,NA,NA,NA,96480.8333333333,NA,111666.083333333,91000,NA,102857,NA,172152.169039252,NA,390322,NA,135453.772727273,91999.8,NA,231250,173332.666666667,NA,216248.521996099,168399.58,NA,124033.861000367,115000,NA,120504,178597,275000,93750,179876.767525104,339097,242166.910882284,279942,243867,NA,103333.166666667,137618.166666667,188333,113417,NA,NA,NA,NA,206198,NA,NA,,134300,180232.015760108,NA,NA,NA,NA,255588.512343947,89525
35247,182416,222612,NA,126110.805555556,NA,NA,NA,NA,96405.609375,NA,114736.105263158,92083,NA,87499.25,NA,174329.282088465,NA,377026,NA,134443.722222222,104615.153846154,NA,235344,224999.5,NA,205537.985747877,160909.045454545,NA,120010.348215791,117950,NA,114210,180000,270339,95312,177633.557669009,350000,226212.756591875,290932,238636,NA,80000,149582.854166667,185714,114386,NA,NA,NA,NA,204927,NA,NA,,133540,173301.153460065,NA,NA,NA,NA,260973.285462615,88000
35278,180825,218452,NA,119499.025,NA,NA,NA,NA,92142.6428571429,NA,107499.625,91579,NA,94166.25,NA,174589.527836552,NA,360605,NA,129999.5,96249.375,NA,228030,192221.611111111,NA,212797.033889438,164761.666666667,NA,122334.81655728,115000,NA,116339,175168,271428,111250,177580.677329633,347482,234683.707924839,275146,245981,NA,87499.25,137646.176470588,185454,119820,NA,NA,NA,NA,209859,NA,NA,,131820,172874.004948617,NA,NA,NA,NA,251066.466940105,89900
35309,179740,218251,NA,120000,NA,NA,NA,NA,97499.25,NA,110416.145833333,84558,NA,87499.25,NA,191263.848513763,NA,354651,NA,140000,87142.1428571429,NA,205435,201470.558823529,NA,215227.848070428,151249.4375,NA,123204.153429269,115000,NA,109382,172893,272857,111250,167225.944397476,333898,220660.718038371,271318,245212,NA,113332.666666667,123181.659090909,190798,109364,NA,NA,NA,NA,195580,NA,NA,,131200,169586.232433867,NA,NA,NA,NA,248321.900365949,89900
35339,174454,220375,NA,115427.8,NA,NA,NA,NA,90909,NA,106521.413043478,91667,NA,83749.625,NA,167848.095106759,NA,355172,NA,135453.772727273,83333,NA,243181,180000,NA,207656.447697406,165833.041666667,NA,116998.707492189,115000,NA,108084,172601,255102,95000,170396.70844569,339899,223803.662660153,275510,245918,NA,80000,132666.033333333,185434,115000,NA,NA,NA,NA,203545,NA,NA,,132670,167156.250166876,NA,NA,NA,NA,246512.668261397,86875
35370,175495,216186,NA,119165.708333333,NA,NA,NA,NA,96911.0735294118,NA,109999.5,91304,NA,114999.25,NA,161823.265628705,NA,363953,NA,133749.3125,89165.75,NA,221249,181999.9,NA,211768.937616722,158180.909090909,NA,121390.737925237,110230,NA,110988,181800,270833,106111,154724.904584604,337912,215027.28344657,281801,234302,NA,92499.75,135713.5,181316,117618,NA,NA,NA,NA,198280,NA,NA,,132440,170944.550407558,NA,NA,NA,NA,251421.552415749,89975
35400,171940,211695,NA,113124.34375,NA,NA,NA,NA,92424,NA,109411.294117647,85681,NA,94999.5,NA,167549.633989647,NA,359183,NA,133332.666666667,98570.5714285714,NA,229167,178887.944444444,NA,217043.782196434,166521.413043478,NA,119396.231697864,110000,NA,108571,171074,276171,NA,159653.867138094,330000,209757.913217427,281207,238414,NA,100000,128666.233333333,174722,113939,NA,NA,NA,NA,206274,NA,NA,,126860,163912.993602287,NA,NA,NA,NA,242082.458987967,85950
35431,175625,213461,NA,127499.625,NA,NA,NA,NA,91052.5263157895,NA,114544.727272727,93928,NA,91999.8,NA,170223.283036687,NA,358163,NA,137999.1,86427.9285714286,NA,251786,194999.25,NA,205509.800390837,173332.666666667,NA,115046.974330523,113000,NA,109569,176470,262778,88076,178570.5,332203,234500.862399683,283654,259375,108124.59375,94999.5,129999.5,187674,114594,NA,NA,NA,NA,212804,NA,NA,,131060,163596.412277931,241000,NA,NA,NA,248804.055280875,85750
35462,167790,206818,NA,120000,NA,NA,NA,NA,96199.38,NA,104999.75,91053,NA,94999.5,NA,158192.760969644,NA,320000,NA,124999.75,95999.4,NA,232291,169999.5,NA,202299.843943989,148999.55,NA,117887.189400558,111090,NA,108333,170187,271052,100455,163333.166666667,333606,241426.543926125,283333,241891,112499.375,94999.5,123333.166666667,186799,115102,NA,NA,NA,NA,198378,NA,NA,,127670,166902.36243767,175000,NA,NA,NA,247708.815557518,84900
35490,177735,207143,NA,109999.5,NA,NA,NA,NA,98599.14,NA,109285.25,87068,NA,93333,NA,157992.317649158,NA,376470,NA,153332.666666667,93749.625,NA,223809,186249.6875,NA,216159.727232819,153927.875,NA,114834.684321055,117000,NA,113900,180370,281632,102857,185624.71875,341579,233531.505576109,292024,254878,103999.8,74999.5,130624.46875,186190,114902,NA,NA,NA,NA,200893,NA,NA,,133940,167593.264797027,188000,NA,NA,NA,254108.178795605,80000
35521,181218,230023,NA,110454.022727273,NA,NA,NA,NA,90517.1896551724,NA,116874.15625,87419,NA,117999.1,NA,159911.855522696,NA,384425,NA,140000,92999.7,NA,268333,203947.289473684,NA,218105.379720945,164814.574074074,NA,114844.543042913,110000,NA,116708,178838,280208,94166,172856.5,357657,266453.951801308,315517,252857,114570.7,126666.333333333,131499.425,199428,113676,NA,NA,NA,NA,214393,NA,NA,,138460,172410.993117556,197500,NA,NA,NA,262660.135756231,87000
35551,185010,230387,NA,109129.97826087,NA,NA,NA,NA,91153.7307692308,NA,127691.923076923,84545,NA,123333.166666667,NA,156131.214501375,NA,403509,NA,131999.4,87142.1428571429,NA,223809,228946.789473684,NA,226618.385360045,164761.666666667,NA,120154.504961932,116000,NA,116823,185512,284648,102727,175861.275862069,341579,251037.16064006,292024,254878,112221.611111111,84999.5,139564.239130435,198048,121667,NA,NA,NA,NA,214568,NA,NA,,134990,175782.078752557,176250,NA,NA,NA,263428.056131261,88000
35582,188801,231725,NA,115788.684210526,NA,NA,NA,NA,96427.9285714286,NA,115999.2,93695,NA,89165.75,NA,173521.566154202,NA,384166,NA,151428,85624.4375,NA,252000,201923.038461538,NA,231863.960939593,172580.016129032,NA,122661.682937946,120000,NA,114880,186214,285999,92083,177811.609375,395917,225837.292417503,318801,265789,108518.092592593,109999.5,134604.532894737,196136,114590,NA,NA,NA,NA,229167,NA,NA,,138870,182862.485079798,202500,NA,NA,NA,275815.968895801,85000
35612,190625,240294,NA,122692.173076923,NA,NA,NA,NA,102999.85,NA,124499.775,95000,NA,94166.25,NA,176878.015474967,NA,380898,NA,134443.722222222,98749.125,NA,237500,199229.807692308,NA,222761.698285974,175516.465517241,NA,125145.03344757,122500,NA,112571,192201,295672,92500,195599.22,398514,279730.064054559,326587,278773,108461.115384615,86666,138859.816455696,204611,117026,NA,NA,NA,NA,222891,NA,NA,,137660,178309.534875805,212000,NA,NA,NA,281022.106818182,85450
35643,191856,234529,NA,120555.527777778,NA,NA,NA,NA,100317.444444444,NA,116110.305555556,96666,NA,89374.0625,NA,181888.058759517,NA,378915,NA,136249.1875,99090,NA,277083,211666.433333333,NA,229421.419266971,171785.125,NA,126744.037784058,117000,NA,109705,193243,315942,107727,184999.75,395412,269471.461552297,329303,268292,114116.941176471,82499.75,137646.176470588,192553,125531,NA,NA,NA,NA,228859,NA,NA,,140670,177827.168492631,199450,NA,NA,NA,279090.327272727,86000
35674,191600,234023,NA,113999.3,NA,NA,NA,NA,103095.083333333,NA,120499.975,91087,NA,102999.85,NA,192235.071251919,NA,383087,NA,151110.555555556,90999.9,NA,245370,208333.166666667,NA,230403.724186851,169999.5,NA,132008.605173289,115950,NA,109792,186066,305634,94333,202564.051282051,384374,276693.648816319,327947,285256,109062.046875,73333,141481.407407407,195645,111500,NA,NA,NA,NA,227362,NA,NA,,152150,173587.975390295,217900,NA,NA,NA,276504.099537037,89000
35704,189283,239244,NA,115651.391304348,NA,NA,NA,NA,97832.55,NA,116520.913043478,85303,NA,80833.25,NA,178859.964415726,NA,395521,NA,134165.958333333,93333,NA,272058,177646.176470588,NA,229978.487081016,169332.866666667,NA,127316.876896553,114000,NA,110865,186060,293283,99411,182173.804347826,377458,274414.414229242,330678,264285,101666.583333333,100000,138643.13559322,194444,116406,NA,NA,NA,NA,220112,NA,NA,,142680,178015.468158031,175000,NA,NA,NA,278682.462053571,89900
35735,190763,239999,NA,113157.236842105,NA,NA,NA,NA,104117.441176471,NA,124166.458333333,89374,NA,85713.7142857143,NA,167706.783090029,NA,378905,NA,132856.5,79284.7857142857,NA,247825,199165.708333333,NA,235443.553874641,160000,NA,131273.024513665,116500,NA,113496,189694,314286,96499,192777.138888889,393670,296299.074070625,329108,273571,106470.264705882,106666.333333333,143076.769230769,190816,114318,NA,NA,NA,NA,217753,NA,NA,,147680,176174.846867824,185600,NA,NA,NA,283094.078492016,89990
35765,186555,234375,NA,117599.12,NA,NA,NA,NA,104576.042372881,NA,123333.166666667,88620,NA,94999.5,NA,180722.489129953,NA,384677,NA,129999.5,89443.5,NA,230263,211363.409090909,NA,238971.573374529,174332.616666667,NA,121690.145723384,115000,NA,111300,191818,335294,99666,191764.117647059,401974,225222.821716611,341365,273025,103124.84375,81249.875,137718.412280702,190192,110702,NA,NA,NA,NA,225741,NA,NA,,141840,173601.409515702,188500,NA,NA,NA,276104.86805015,79000
35796,188094,229687,NA,111249.4375,NA,NA,NA,NA,98157.0789473684,NA,110832.791666667,86590,NA,77499.25,NA,176260.736096369,NA,371621,NA,128571,100000,NA,248332,210714.071428571,NA,230398.83665616,154999.25,NA,121908.119086878,114745,NA,94850.7206106964,191603,302586,124500,188571,406863,257719.492389665,326666,282143,106666.333333333,109999.5,133508.096491228,206818,119090,NA,NA,NA,NA,219186,NA,NA,,144710,170362.235796112,208750,NA,NA,105798.678955159,279463.696428571,83000
35827,183898,234772,NA,109332.866666667,NA,NA,NA,NA,95454,NA,112499.375,86428,NA,87499.25,NA,169042.748114816,NA,387777,NA,140000,92856.8571428571,NA,242499,216071.107142857,NA,231475.392158768,164166.458333333,NA,129528.950185096,113000,NA,93663.8549568317,185564,304167,122353,175554.777777778,397580,284234.937285348,322988,283871,114814.074074074,90000,137499.125,199696,109464,NA,NA,NA,NA,229303,NA,NA,,150550,178783.943923822,190250,NA,NA,113203.312038621,280105.031690141,85450
35855,193909,239595,NA,113076.269230769,NA,NA,NA,NA,97878,NA,112726.636363636,91923,NA,93571.0714285714,NA,167343.399536416,NA,405769,NA,132999.35,89544.5,NA,247825,209999.8,NA,242669.027649258,165937.203125,NA,127574.707967028,118250,NA,98608.7779106192,198300,306849,120263,178999.05,414084,232340.040997779,351158,287500,109309.879310345,94999.5,147272.363636364,201136,114246,NA,NA,NA,NA,224831,NA,NA,,151660,180514.071312017,179000,NA,NA,113316.022441714,290126.009057971,87400
35886,198252,259606,NA,118124.09375,NA,NA,NA,NA,95780.671875,NA,113332.666666667,84843,NA,112499.375,NA,171035.454816605,NA,429166,NA,147999.6,100000,NA,248484,207352.794117647,NA,245336.157877338,172666.033333333,NA,123633.810114486,125000,NA,97813.2390439465,209580,348765,119031,171350.783783784,432857,259103.619621617,371575,290555,110713.75,180000,139304.590277778,202631,120132,NA,NA,NA,NA,225497,NA,NA,,149410,181693.469183599,205000,NA,NA,111864.967491901,297472.655354449,84900
35916,202956,255440,NA,119695.984848485,NA,NA,NA,NA,99704.9117647059,NA,112691.673076923,93500,NA,85999.4,NA,167066.729003467,NA,425000,NA,129999.5,103845.961538462,NA,260294,213636.090909091,NA,263221.155464619,169999.5,NA,135222.854822302,129025,NA,96230.3829023166,206332,358426,115509,180000,424038,200003.545812139,378548,309091,107272.363636364,250000,147499.625,218499,118110,NA,NA,NA,NA,239226,NA,NA,,157910,188067.718648359,192500,NA,NA,116049.96842807,307755.868665977,90000
35947,209003,267806,NA,121904.666666667,NA,NA,NA,NA,100000,NA,119284.75,95199,NA,89284.7857142857,NA,194119.740070706,NA,429411,NA,131428,97856.3571428571,NA,245624,209523.619047619,NA,266928.510149882,181999.9,NA,125352.267406671,125652,NA,115881.869808091,214320,331034,131594,185999.7,449504,234296.637390883,383870,305195,117199.14,163333.166666667,157499.125,227614,111318,NA,NA,NA,NA,232552,NA,NA,,155680,193071.924286095,189000,NA,NA,124313.585127933,316038.442555147,85000
